Site,date,TempInSitu,Salinity_psu,Depth,pH,DO_mg_L,Rn_dpm_L,PAR_calc
Cabral,2021-08-28T04:56:00Z,25.4719175202156,37.4427730332908,0.073,7.78774752369854,3.606,NA,-0.500327699999616
Cabral,2021-08-28T04:57:00Z,25.4518479784367,37.4485430481347,0.078,7.786567564848257,3.586,NA,-0.500327699999616
Cabral,2021-08-28T04:58:00Z,25.5017784366577,37.450589465094,0.107,7.788225016493757,3.55,NA,-0.500327699999616
Cabral,2021-08-28T04:59:00Z,25.5017088948787,37.4478844421848,0.087,7.786904695948337,3.564,NA,-0.500327699999616
Cabral,2021-08-28T05:00:00Z,25.5016393530997,37.461453670336,0.087,7.787073261498378,3.58,NA,-0.500327699999616
Cabral,2021-08-28T05:01:00Z,25.4615698113208,37.4404663220689,0.066,7.786398999298216,3.605,NA,-0.500327699999616
Cabral,2021-08-28T05:02:00Z,25.4715002695418,37.4269062402603,0.068,7.786567564848257,3.664,NA,-0.500327699999616
Cabral,2021-08-28T05:03:00Z,25.4514307277628,37.4407025109669,0.082,7.786904695948337,3.659,NA,-0.500327699999616
Cabral,2021-08-28T05:04:00Z,25.4513611859838,37.4677479928502,0.08,7.787607098264436,3.638,NA,-0.500327699999616
Cabral,2021-08-28T05:05:00Z,25.4512916442049,37.4677924972404,0.094,7.786904695948337,3.646,NA,-0.500327699999616
Cabral,2021-08-28T05:06:00Z,25.4212221024259,37.4386709024794,0.06,7.786595637303416,3.667,NA,-0.500327699999616
Cabral,2021-08-28T05:07:00Z,25.4411525606469,37.4464580614666,0.08,7.786258483649743,3.688,NA,-0.500327699999616
Cabral,2021-08-28T05:08:00Z,25.4210830188679,37.4575890871912,0.091,7.785752753169233,3.65,NA,-0.500327699999616
Cabral,2021-08-28T05:09:00Z,25.4210134770889,37.4495956118627,0.084,7.786089906822906,3.623,NA,-0.500327699999616
Cabral,2021-08-28T05:10:00Z,25.47094393531,37.4514998862583,0.064,7.785204664224295,3.678,NA,-0.500327699999616
Cabral,2021-08-28T05:11:00Z,25.440874393531,37.4520668945451,0.073,7.784741292208213,3.644,NA,-0.500327699999616
Cabral,2021-08-28T05:12:00Z,25.450804851752,37.4546401401354,0.06,7.78490986903505,3.632,NA,-0.500327699999616
Cabral,2021-08-28T05:13:00Z,25.460735309973,37.4409998145815,0.071,7.784235561727703,3.677,NA,-0.500327699999616
Cabral,2021-08-28T05:14:00Z,25.4006657681941,37.3506650791694,0.055,7.783687320520553,3.684,NA,-0.500327699999616
Cabral,2021-08-28T05:15:00Z,25.4405962264151,37.395635496903,0.053,7.783898408074029,3.655,NA,-0.500327699999616
Cabral,2021-08-28T05:16:00Z,25.4505266846361,37.4143566697982,0.062,7.783533384947528,3.66,NA,-0.500327699999616
Cabral,2021-08-28T05:17:00Z,25.4504571428571,37.4413250047966,0.053,7.782859122747367,3.708,NA,-0.500327699999616
Cabral,2021-08-28T05:18:00Z,25.4403876010782,37.414587378283,0.06,7.783055523939846,3.683,NA,-0.500327699999616
Cabral,2021-08-28T05:19:00Z,25.4503180592992,37.4117382240493,0.06,7.783687320520553,3.715,NA,-0.500327699999616
Cabral,2021-08-28T05:20:00Z,25.4402485175202,37.4038906010313,0.057,7.782844351796251,3.678,NA,-0.500327699999616
Cabral,2021-08-28T05:21:00Z,25.4501789757412,37.4172561751971,0.058,7.782675758051391,3.686,NA,-0.500327699999616
Cabral,2021-08-28T05:22:00Z,25.4201094339623,37.4393825465131,0.06,7.783392677593519,3.699,NA,-0.500327699999616
Cabral,2021-08-28T05:23:00Z,25.4100398921833,37.4503660596652,0.069,7.782675758051391,3.716,NA,-0.500327699999616
Cabral,2021-08-28T05:24:00Z,25.3999703504043,37.4209267870093,0.053,7.782029098758712,3.698,NA,-0.500327699999616
Cabral,2021-08-28T05:25:00Z,25.3699008086253,37.3571202060501,0.044,7.782366308809571,3.663,NA,-0.500327699999616
Cabral,2021-08-28T05:26:00Z,25.3998312668464,37.4183357105607,0.046,7.782366308809571,3.672,NA,-0.500327699999616
Cabral,2021-08-28T05:27:00Z,25.4097617250674,37.4209186439278,0.042,7.7816918887078526,3.715,NA,-0.500327699999616
Cabral,2021-08-28T05:28:00Z,25.4196921832884,37.4127099362198,0.042,7.781327008092508,3.691,NA,-0.500327699999616
Cabral,2021-08-28T05:29:00Z,25.4196226415094,37.4477317363942,0.076,7.780484039368207,3.7,NA,-0.500327699999616
Cabral,2021-08-28T05:30:00Z,25.4095530997305,37.4290907194661,0.06,7.780174443478988,3.701,NA,-0.500327699999616
Cabral,2021-08-28T05:31:00Z,25.3994835579515,37.4158780129019,0.05,7.780005838453559,3.74,NA,-0.500327699999616
Cabral,2021-08-28T05:32:00Z,25.3494140161725,37.307035132381,0.034,7.780005838453559,3.677,NA,-0.500327699999616
Cabral,2021-08-28T05:33:00Z,25.4193444743935,37.4398718176289,0.064,7.77962561908725,3.738,NA,-0.500327699999616
Cabral,2021-08-28T05:34:00Z,25.3292749326146,37.3075817592344,0.034,7.780300106883704,3.82,NA,-0.500327699999616
Cabral,2021-08-28T05:35:00Z,25.4092053908356,37.445465909674,0.055,7.777813973122978,3.62,NA,-0.500327699999616
Cabral,2021-08-28T05:36:00Z,25.4091358490566,37.4670990151832,0.067,7.777308158046689,3.638,NA,-0.500327699999616
Cabral,2021-08-28T05:37:00Z,25.4090663072776,37.4267223742882,0.05,7.778151183173836,3.742,NA,-0.500327699999616
Cabral,2021-08-28T05:38:00Z,25.4089967654986,37.4455993920884,0.051,7.777476763072118,3.699,NA,-0.500327699999616
Cabral,2021-08-28T05:39:00Z,25.3889272237197,37.4433295846591,0.037,7.777770777647,3.697,NA,-0.500327699999616
Cabral,2021-08-28T05:40:00Z,25.3988576819407,37.4539503049519,0.048,7.776970947995831,3.657,NA,-0.500327699999616
Cabral,2021-08-28T05:41:00Z,25.3887881401617,37.4299402805075,0.042,7.777096289850545,3.627,NA,-0.500327699999616
Cabral,2021-08-28T05:42:00Z,25.3887185983827,37.3949895921053,0.041,7.776759045952318,3.656,NA,-0.500327699999616
Cabral,2021-08-28T05:43:00Z,25.3386490566038,37.3853507135224,0.03,7.776084558155863,3.622,NA,-0.500327699999616
Cabral,2021-08-28T05:44:00Z,25.3885795148248,37.4085547031606,0.034,7.775747314257635,3.62,NA,-0.500327699999616
Cabral,2021-08-28T05:45:00Z,25.3885099730458,37.4435965990097,0.037,7.774398338664726,3.707,NA,-0.500327699999616
Cabral,2021-08-28T05:46:00Z,25.3684404312668,37.4440053357574,0.041,7.774398338664726,3.688,NA,-0.500327699999616
Cabral,2021-08-28T05:47:00Z,25.3883708894879,37.419410122088,0.05,7.7737509614155105,3.615,NA,-0.500327699999616
Cabral,2021-08-28T05:48:00Z,25.3883013477089,37.4194545880582,0.035,7.774088227882425,3.599,NA,-0.500327699999616
Cabral,2021-08-28T05:49:00Z,25.3682318059299,37.401083506418,0.035,7.773386606970044,3.804,NA,-0.500327699999616
Cabral,2021-08-28T05:50:00Z,25.3081622641509,37.2741651759341,0.021,7.773582328182052,3.984,NA,-0.500327699999616
Cabral,2021-08-28T05:51:00Z,25.338092722372,37.4125353303726,0.03,7.772250007283809,4.142,NA,-0.500327699999616
Cabral,2021-08-28T05:52:00Z,25.288023180593,36.995216752504,0.03,7.772543497224476,3.928,NA,-0.500327699999616
Cabral,2021-08-28T05:53:00Z,25.307953638814,37.3650150212101,0.026,7.772037631377135,3.683,NA,-0.500327699999616
Cabral,2021-08-28T05:54:00Z,25.357884097035,37.4068803216546,0.037,7.772233262314393,3.894,NA,-0.500327699999616
Cabral,2021-08-28T05:55:00Z,25.3578145552561,37.4149709107292,0.04,7.77168346519089,3.832,NA,-0.500327699999616
Cabral,2021-08-28T05:56:00Z,25.3377450134771,37.404708625238,0.022,7.771177514702474,3.795,NA,-0.500327699999616
Cabral,2021-08-28T05:57:00Z,25.2976754716981,37.3841124152013,0.035,7.771177514702474,5.657,NA,-0.500327699999616
Cabral,2021-08-28T05:58:00Z,25.3476059299191,37.0539046527439,0.014,7.770671564214059,4.866,NA,-0.500327699999616
Cabral,2021-08-28T05:59:00Z,25.3375363881402,37.3511883956266,0.022,7.770209663512904,4.913,NA,-0.500327699999616
Cabral,2021-08-28T06:00:00Z,25.3274668463612,37.2820613202958,0.021,7.770901167080374,5.347,NA,-0.500327699999616
Cabral,2021-08-28T06:01:00Z,25.2473973045822,36.9813001922272,0.015,7.769872397045989,4.487,NA,-0.500327699999616
Cabral,2021-08-28T06:02:00Z,25.2973277628032,37.0608257498925,0.019,7.769535130579074,4.638,NA,-0.500327699999616
Cabral,2021-08-28T06:03:00Z,25.3372582210243,37.3647782396906,0.031,7.769366497345617,4.963,NA,-0.500327699999616
Cabral,2021-08-28T06:04:00Z,25.2971886792453,36.8211748994778,0.017,7.770209663512904,7.763,NA,-0.500327699999616
Cabral,2021-08-28T06:05:00Z,25.2571191374663,37.083215136423,0.024,7.769366497345617,6.885,NA,-0.500327699999616
Cabral,2021-08-28T06:06:00Z,25.1770495956873,37.2280844463974,0.015,7.768647762260396,7.662,NA,-0.500327699999616
Cabral,2021-08-28T06:07:00Z,25.2569800539084,36.8953314066781,0.021,7.767804511446369,5.791,NA,-0.500327699999616
Cabral,2021-08-28T06:08:00Z,25.0369105121294,37.0286138786989,0.014,7.767467211120759,7.628,NA,-0.500327699999616
Cabral,2021-08-28T06:09:00Z,25.3068409703504,36.9014131337801,0.01,7.767467211120759,8.012,NA,-0.500327699999616
Cabral,2021-08-28T06:10:00Z,25.1767714285714,36.9295964460113,0.006,7.767298560957953,7.868,NA,-0.500327699999616
Cabral,2021-08-28T06:11:00Z,25.2967018867925,36.9383040130925,0.008,7.7678487982445,7.91,NA,-0.500327699999616
Cabral,2021-08-28T06:12:00Z,25.0566323450135,37.0513519888016,0.008,7.767511531777584,8.124,NA,-0.500327699999616
Cabral,2021-08-28T06:13:00Z,25.1865628032345,37.0204759602458,0.006,7.76717426531067,8.162,NA,-0.500327699999616
Cabral,2021-08-28T06:14:00Z,24.9764932614555,37.1616760320432,0.005,7.767511531777584,8.175,NA,-0.500327699999616
Cabral,2021-08-28T06:15:00Z,24.6964237196765,37.3044937327561,0.019,7.766978972903725,8.201,NA,-0.500327699999616
Cabral,2021-08-28T06:16:00Z,24.4963541778976,37.4240343772547,0.005,7.766162465909925,8.206,NA,-0.500327699999616
Cabral,2021-08-28T06:17:00Z,24.3262846361186,37.5167324986944,0.008,7.765967241209043,8.112,NA,-0.500327699999616
Cabral,2021-08-28T06:18:00Z,24.1862150943396,37.5794463517512,-0.003,7.765656566209553,8.19,NA,-0.500327699999616
Cabral,2021-08-28T06:19:00Z,24.1061455525606,37.6181962721623,0.017,7.76717426531067,8.217,NA,-0.500327699999616
Cabral,2021-08-28T06:20:00Z,24.1160760107817,37.607116911999,0.003,7.765656566209553,8.204,NA,-0.500327699999616
Cabral,2021-08-28T06:21:00Z,24.046006469002698,37.674343511677,-0.002,7.765124131463475,8.246,NA,-0.500327699999616
Cabral,2021-08-28T06:22:00Z,24.0459369272237,37.6375978699676,0.017,7.7651506665091805,8.217,NA,-0.500327699999616
Cabral,2021-08-28T06:23:00Z,23.9658673854447,37.692287549794,-0.001,7.764813400042265,8.255,NA,-0.500327699999616
Cabral,2021-08-28T06:24:00Z,23.9357978436658,37.7073060724463,-0.001,7.763801600641521,8.263,NA,-0.500327699999616
Cabral,2021-08-28T06:25:00Z,23.9257283018868,37.7184554742987,-0.003,7.764813400042265,8.26,NA,-0.500327699999616
Cabral,2021-08-28T06:26:00Z,23.9256587601078,37.7316922043244,0.003,7.764307500341893,8.255,NA,-0.500327699999616
Cabral,2021-08-28T06:27:00Z,23.9255892183288,37.7238386338562,0,7.763801600641521,8.275,NA,-0.500327699999616
Cabral,2021-08-28T06:28:00Z,23.8955196765499,37.7256849511161,-0.003,7.763606533921451,8.318,NA,-0.500327699999616
Cabral,2021-08-28T06:29:00Z,23.7454501347709,37.8615780554141,-0.005,7.762789801240776,8.313,NA,-0.500327699999616
Cabral,2021-08-28T06:30:00Z,23.6753805929919,37.8345875372018,0,7.762283901540404,8.288,NA,-0.500327699999616
Cabral,2021-08-28T06:31:00Z,23.5853110512129,37.9143929694012,0,7.763295700941149,8.317,NA,-0.500327699999616
Cabral,2021-08-28T06:32:00Z,23.565241509434,37.9158470885052,0.004,7.762576356399406,8.344,NA,-0.500327699999616
Cabral,2021-08-28T06:33:00Z,23.485171967655,37.9582956243717,-0.004,7.760889854771354,8.339,NA,-0.500327699999616
Cabral,2021-08-28T06:34:00Z,23.475102425876,37.9485186939588,0.007,7.761395805259769,8.358,NA,-0.500327699999616
Cabral,2021-08-28T06:35:00Z,23.395032884097,37.9964972091355,-0.002,7.760889854771354,8.36,NA,-0.500327699999616
Cabral,2021-08-28T06:36:00Z,23.3249633423181,38.0280340474357,0.001,7.759566763510749,8.339,NA,-0.500327699999616
Cabral,2021-08-28T06:37:00Z,23.2748938005391,38.0529046647315,-0.001,7.759229440608898,8.356,NA,-0.500327699999616
Cabral,2021-08-28T06:38:00Z,23.2648242587601,38.0483824570308,0.005,7.759566763510749,8.34,NA,-0.500327699999616
Cabral,2021-08-28T06:39:00Z,23.2747547169811,38.0397747042965,-0.002,7.758723456256121,8.334,NA,-0.500327699999616
Cabral,2021-08-28T06:40:00Z,23.2646851752022,38.0537662504263,0.011,7.75852875249208,8.325,NA,-0.500327699999616
Cabral,2021-08-28T06:41:00Z,23.2846156334232,38.0075778512601,0.006,7.7573741646487155,8.3,NA,-0.500327699999616
Cabral,2021-08-28T06:42:00Z,23.2945460916442,38.0279022357073,-0.001,7.759923036272,8.323,NA,-0.500327699999616
Cabral,2021-08-28T06:43:00Z,23.3844765498652,37.9686405441813,-0.002,7.759372003306106,8.316,NA,-0.500327699999616
Cabral,2021-08-28T06:44:00Z,23.4244070080863,37.9447650589131,-0.001,7.756504950538417,8.318,NA,-0.500327699999616
Cabral,2021-08-28T06:45:00Z,23.4543374663073,37.9084543259888,-0.001,7.756362195943162,8.311,NA,-0.500327699999616
Cabral,2021-08-28T06:46:00Z,23.4742679245283,37.8860421523128,0.001,7.755856211590385,8.297,NA,-0.500327699999616
Cabral,2021-08-28T06:47:00Z,23.4941983827493,37.8898837670528,0.001,7.755999000050002,8.302,NA,-0.500327699999616
Cabral,2021-08-28T06:48:00Z,23.5041288409703,37.8708950170011,-0.001,7.754844242884831,8.302,NA,-0.500327699999616
Cabral,2021-08-28T06:49:00Z,23.5340592991914,37.8478293352382,0,7.755687550139459,8.302,NA,-0.500327699999616
Cabral,2021-08-28T06:50:00Z,23.5439897574124,37.8419294016406,0.009,7.753832274179278,8.33,NA,-0.500327699999616
Cabral,2021-08-28T06:51:00Z,23.4939202156334,37.8822519116442,0,7.753832274179278,8.319,NA,-0.500327699999616
Cabral,2021-08-28T06:52:00Z,23.4738506738544,37.888952358726,0,7.755999000050002,8.31,NA,-0.500327699999616
Cabral,2021-08-28T06:53:00Z,23.4537811320755,37.8904666727619,0.001,7.753832274179278,8.34,NA,-0.500327699999616
Cabral,2021-08-28T06:54:00Z,23.3737115902965,37.9409921578087,-0.002,7.755661699724391,8.366,NA,-0.500327699999616
Cabral,2021-08-28T06:55:00Z,23.3236420485175,37.9605506606437,0.001,7.75062770661169,8.359,NA,-0.500327699999616
Cabral,2021-08-28T06:56:00Z,23.2235725067385,37.9867067217312,0,7.747545388797854,8.36,NA,-0.500327699999616
Cabral,2021-08-28T06:57:00Z,23.2035029649596,38.0040531513672,0,7.75007556458695,8.368,NA,-0.500327699999616
Cabral,2021-08-28T06:58:00Z,23.2034334231806,38.0040997793123,0.001,7.749569529429131,8.363,NA,-0.500327699999616
Cabral,2021-08-28T06:59:00Z,23.1233638814016,38.034155576309,0,7.749232172657251,8.357,NA,-0.500327699999616
Cabral,2021-08-28T07:00:00Z,23.1132943396226,38.0428741061592,0.003,7.7506021948402335,8.36,NA,-0.500327699999616
Cabral,2021-08-28T07:01:00Z,23.1032247978437,38.0359087565247,0.001,7.750096244351818,8.347,NA,-0.500327699999616
Cabral,2021-08-28T07:02:00Z,23.1131552560647,38.0351647031109,0.001,7.75144544565426,8.353,NA,-0.500327699999616
Cabral,2021-08-28T07:03:00Z,23.1130857142857,38.0404393469928,0.001,7.749421643700597,8.359,NA,-0.500327699999616
Cabral,2021-08-28T07:04:00Z,23.1130161725067,38.0142696656827,0.002,7.749615737906137,8.354,NA,-0.500327699999616
Cabral,2021-08-28T07:05:00Z,23.0929466307278,38.008162418528,0.001,7.751154108132212,8.352,NA,-0.500327699999616
Cabral,2021-08-28T07:06:00Z,23.0928770889488,38.0264734072099,0,7.749084343374986,8.358,NA,-0.500327699999616
Cabral,2021-08-28T07:07:00Z,23.1128075471698,38.0013806434704,0,7.746579831789474,8.355,NA,-0.500327699999616
Cabral,2021-08-28T07:08:00Z,23.1227380053908,38.0057912598742,0.001,7.746073847436698,8.369,NA,-0.500327699999616
Cabral,2021-08-28T07:09:00Z,23.0726684636119,38.0335783946851,0,7.747423139044103,8.36,NA,-0.500327699999616
Cabral,2021-08-28T07:10:00Z,23.0225989218329,38.0221711218111,0.002,7.746385940770103,8.365,NA,-0.500327699999616
Cabral,2021-08-28T07:11:00Z,23.0225293800539,38.0013494932508,0,7.745905185985772,8.347,NA,-0.500327699999616
Cabral,2021-08-28T07:12:00Z,23.0424598382749,37.9944429269186,0,7.746385940770103,8.368,NA,-0.500327699999616
Cabral,2021-08-28T07:13:00Z,23.042390296496,38.0205839654757,0,7.7457113401188815,8.384,NA,-0.500327699999616
Cabral,2021-08-28T07:14:00Z,22.992320754717,38.0457531914571,0.002,7.744049910025589,8.38,NA,-0.500327699999616
Cabral,2021-08-28T07:15:00Z,22.952251212938,38.0310300957008,0.002,7.743012937513997,8.364,NA,-0.500327699999616
Cabral,2021-08-28T07:16:00Z,22.942181671159,38.0215278087288,0.002,7.743012937513997,8.352,NA,-0.500327699999616
Cabral,2021-08-28T07:17:00Z,22.9621121293801,37.9990375273372,0.004,7.741688649712631,8.352,NA,-0.500327699999616
Cabral,2021-08-28T07:18:00Z,23.0020425876011,37.998156741689,0.002,7.743037941320036,8.348,NA,-0.500327699999616
Cabral,2021-08-28T07:19:00Z,23.0119730458221,37.9817118091996,0.002,7.743856188328024,8.337,NA,-0.500327699999616
Cabral,2021-08-28T07:20:00Z,23.0219035040431,37.9367534071839,0.002,7.744024838490829,8.33,NA,-0.500327699999616
Cabral,2021-08-28T07:21:00Z,23.0618339622641,37.9307589195617,0.002,7.743059712926256,8.333,NA,-0.500327699999616
Cabral,2021-08-28T07:22:00Z,23.0717644204852,37.9117730033458,0.002,7.742844287351192,8.34,NA,-0.500327699999616
Cabral,2021-08-28T07:23:00Z,23.0916948787062,37.9049063782455,0.002,7.742844287351192,8.329,NA,-0.500327699999616
Cabral,2021-08-28T07:24:00Z,23.1216253369272,37.8790365075538,0.001,7.742506987025582,8.356,NA,-0.500327699999616
Cabral,2021-08-28T07:25:00Z,23.1115557951482,37.8695501536249,0.002,7.741204747358223,8.352,NA,-0.500327699999616
Cabral,2021-08-28T07:26:00Z,23.0714862533693,37.8886238093139,0.004,7.741373380591681,8.343,NA,-0.500327699999616
Cabral,2021-08-28T07:27:00Z,23.1014167115903,37.8937985021427,0.004,7.740145884746308,8.344,NA,-0.500327699999616
Cabral,2021-08-28T07:28:00Z,23.1213471698113,37.8610582159091,0.004,7.7417106470585955,8.342,NA,-0.500327699999616
Cabral,2021-08-28T07:29:00Z,23.1612776280323,37.8447589383122,0.003,7.742216546758968,8.325,NA,-0.500327699999616
Cabral,2021-08-28T07:30:00Z,23.1712080862534,37.8206125317268,0.003,7.743565612626628,8.321,NA,-0.500327699999616
Cabral,2021-08-28T07:31:00Z,23.2011385444744,37.8129615913642,0.003,7.743059712926256,8.323,NA,-0.500327699999616
Cabral,2021-08-28T07:32:00Z,23.2110690026954,37.8044009033613,0.003,7.739302633932282,8.309,NA,-0.500327699999616
Cabral,2021-08-28T07:33:00Z,23.2109994609164,37.7863209975815,0.003,7.739302633932282,8.32,NA,-0.500327699999616
Cabral,2021-08-28T07:34:00Z,23.1609299191375,37.8294137606033,0.003,7.739808584420698,8.329,NA,-0.500327699999616
Cabral,2021-08-28T07:35:00Z,23.1808603773585,37.791525457808,0.003,7.73829073295545,8.313,NA,-0.500327699999616
Cabral,2021-08-28T07:36:00Z,23.2107908355795,37.7555006894511,0.005,7.734604868773753,8.307,NA,-0.500327699999616
Cabral,2021-08-28T07:37:00Z,23.2307212938005,37.7512715132645,0.003,7.736291483283011,8.317,NA,-0.500327699999616
Cabral,2021-08-28T07:38:00Z,23.2606517520216,37.7435866375483,0.003,7.740339358105225,8.297,NA,-0.500327699999616
Cabral,2021-08-28T07:39:00Z,23.2505822102426,37.739318437756,0.003,7.740989135560334,8.304,NA,-0.500327699999616
Cabral,2021-08-28T07:40:00Z,23.2905126684636,37.7024870834372,0.003,7.742169686699971,8.308,NA,-0.500327699999616
Cabral,2021-08-28T07:41:00Z,23.3204431266846,37.712913224626,0.003,7.74115778572314,8.311,NA,-0.500327699999616
Cabral,2021-08-28T07:42:00Z,23.2803735849057,37.7291705494445,0.001,7.740698847657851,8.315,NA,-0.500327699999616
Cabral,2021-08-28T07:43:00Z,23.2803040431267,37.736983464018,0.003,7.740867480891309,8.313,NA,-0.500327699999616
Cabral,2021-08-28T07:44:00Z,23.3302345013477,37.7019223423676,0.004,7.739518415023649,8.292,NA,-0.500327699999616
Cabral,2021-08-28T07:45:00Z,23.3401649595687,37.7037193100051,0.005,7.740024314724021,8.286,NA,-0.500327699999616
Cabral,2021-08-28T07:46:00Z,23.3900954177898,37.6635322822853,0.005,7.740361581190936,8.295,NA,-0.500327699999616
Cabral,2021-08-28T07:47:00Z,23.4400258760108,37.6208658096918,0.006,7.738506615622904,8.277,NA,-0.500327699999616
Cabral,2021-08-28T07:48:00Z,23.4499563342318,37.6304063397847,0.006,7.737447482141424,8.282,NA,-0.500327699999616
Cabral,2021-08-28T07:49:00Z,23.4498867924528,37.6304522368855,0.006,7.741204747358223,8.271,NA,-0.500327699999616
Cabral,2021-08-28T07:50:00Z,23.4798172506739,37.6255515062506,0.007,7.740024314724021,8.279,NA,-0.500327699999616
Cabral,2021-08-28T07:51:00Z,23.5097477088949,37.6103744586356,0.007,7.741373380591681,8.284,NA,-0.500327699999616
Cabral,2021-08-28T07:52:00Z,23.5396781671159,37.5900380026109,0.006,7.739855681490564,8.286,NA,-0.500327699999616
Cabral,2021-08-28T07:53:00Z,23.5596086253369,37.5446560905936,0.006,7.739518415023649,8.267,NA,-0.500327699999616
Cabral,2021-08-28T07:54:00Z,23.559539083558,37.5575910924444,0.006,7.73749481622216,8.287,NA,-0.500327699999616
