datetime,Significant_wave_height,Dominant_wave_period
2021-11-02T19:39:00Z,1.627,14
2021-11-02T21:40:00Z,1.683,13.53
2021-11-02T23:39:00Z,1.743,15.28
2021-11-03T01:39:00Z,1.379,13.96
2021-11-03T03:40:00Z,1.649,15.27
2021-11-03T05:39:00Z,1.667,13.5
2021-11-03T07:39:00Z,1.975,14.06
2021-11-03T09:40:00Z,1.58,13.27
2021-11-03T11:39:00Z,1.774,13.22
2021-11-03T13:39:00Z,1.847,13.12
2021-11-03T15:40:00Z,1.741,13.84
2021-11-03T17:39:00Z,1.759,14.06
2021-11-03T19:39:00Z,1.625,11.86
2021-11-03T21:40:00Z,1.453,11.37
2021-11-03T23:39:00Z,1.387,11.74
2021-11-04T01:39:00Z,1.546,13.15
2021-11-04T03:40:00Z,1.418,12.12
2021-11-04T05:39:00Z,1.201,11.09
2021-11-04T07:39:00Z,1.184,10.61
2021-11-04T09:40:00Z,1.217,11.36
2021-11-04T11:39:00Z,1.296,12.19
2021-11-04T13:39:00Z,1.428,11.64
2021-11-04T15:40:00Z,1.25,10.6
2021-11-04T17:39:00Z,1.267,10.12
2021-11-04T19:39:00Z,1.136,10.18
2021-11-04T21:40:00Z,1.107,9.89
2021-11-04T23:39:00Z,1.036,10.64
2021-11-05T01:39:00Z,0.948,9.77
2021-11-05T03:40:00Z,0.895,10.29
2021-11-05T05:39:00Z,0.768,9.72
2021-11-05T07:39:00Z,0.832,10.25
2021-11-05T09:40:00Z,0.611,9.99
2021-11-05T11:39:00Z,0.724,10.41
2021-11-05T13:39:00Z,0.74,10.47
2021-11-05T15:40:00Z,0.606,10.14
2021-11-05T17:39:00Z,0.699,11.2
2021-11-05T19:39:00Z,0.709,11.67
2021-11-05T21:40:00Z,0.697,10.6
2021-11-05T23:39:00Z,0.636,11.89
2021-11-06T01:39:00Z,0.752,12.03
2021-11-06T03:40:00Z,0.859,14.74
2021-11-06T05:39:00Z,0.894,16.92
2021-11-06T07:39:00Z,0.913,17.22
2021-11-06T09:40:00Z,1.442,18.3
2021-11-06T11:39:00Z,1.682,18.47
2021-11-06T13:39:00Z,1.733,17.86
2021-11-06T15:40:00Z,2.519,17.87
2021-11-06T17:39:00Z,2.572,16.99
2021-11-06T19:39:00Z,2.273,17.17
2021-11-06T21:40:00Z,3.023,16.92
2021-11-06T23:39:00Z,2.529,16.26
2021-11-07T01:39:00Z,2.78,16.34
2021-11-07T03:40:00Z,2.227,15.88
2021-11-07T05:39:00Z,2.352,15.96
2021-11-07T07:39:00Z,1.923,14.75
2021-11-07T09:40:00Z,2.341,14.89
2021-11-07T11:39:00Z,2.525,14.65
2021-11-07T13:39:00Z,3.366,14.37
2021-11-07T15:40:00Z,2.769,14.72
2021-11-07T17:39:00Z,2.666,14.65
2021-11-07T19:39:00Z,2.362,14.02
2021-11-07T21:40:00Z,2.643,14.17
2021-11-07T23:39:00Z,2.545,14.07
2021-11-08T01:39:00Z,2.085,12.89
2021-11-08T03:40:00Z,2.109,13.24
2021-11-08T05:39:00Z,1.902,12.58
2021-11-08T07:39:00Z,1.664,12.95
2021-11-08T09:40:00Z,1.67,12.45
2021-11-08T11:39:00Z,1.645,12.21
2021-11-08T13:39:00Z,1.612,11.81
2021-11-08T15:40:00Z,1.45,11.4
2021-11-08T17:39:00Z,1.875,12.18
2021-11-08T19:39:00Z,1.425,11.67
2021-11-08T21:40:00Z,1.608,12.1
2021-11-08T23:39:00Z,1.254,11.3
2021-11-09T01:39:00Z,1.404,11.38
2021-11-09T03:40:00Z,1.313,10.24
2021-11-09T05:39:00Z,1.344,10.3
2021-11-09T07:39:00Z,1.409,10.66
2021-11-09T09:40:00Z,1.307,9.92
2021-11-09T11:39:00Z,1.142,9.95
2021-11-09T13:39:00Z,1.161,9.79
2021-11-09T15:40:00Z,1.022,9.93
2021-11-09T17:39:00Z,1.267,10.54
2021-11-09T19:39:00Z,1.254,11.74
2021-11-09T21:40:00Z,1.292,11.84
2021-11-09T23:39:00Z,1.254,11.16
2021-11-10T01:39:00Z,1.522,12.05
2021-11-10T03:40:00Z,1.524,11.48
2021-11-10T05:39:00Z,1.885,10.78
2021-11-10T07:39:00Z,1.411,11.41
2021-11-10T09:40:00Z,1.489,11.58
2021-11-10T11:39:00Z,1.354,10.7
2021-11-10T13:39:00Z,1.274,10.87
2021-11-10T15:40:00Z,1.452,10.78
2021-11-10T17:39:00Z,1.356,10.05
2021-11-10T19:39:00Z,1.396,10.26
2021-11-10T21:40:00Z,1.322,9.92
2021-11-10T23:39:00Z,1.413,10.78
2021-11-11T01:39:00Z,1.442,11.34
2021-11-11T03:40:00Z,1.383,11.69
2021-11-11T05:39:00Z,1.469,11.95
2021-11-11T07:39:00Z,1.227,11.05
2021-11-11T09:40:00Z,1.175,11.82
2021-11-11T11:39:00Z,1.304,11.71
2021-11-11T13:39:00Z,1.031,10.81
2021-11-11T15:40:00Z,1.299,11.64
2021-11-11T17:39:00Z,1.015,11.1
2021-11-11T19:39:00Z,1.176,10.7
2021-11-11T21:40:00Z,1.072,10.38
2021-11-11T23:39:00Z,0.977,10.78
2021-11-12T01:39:00Z,0.991,10
2021-11-12T03:40:00Z,0.897,10.62
2021-11-12T05:39:00Z,0.866,10.49
2021-11-12T07:39:00Z,0.94,11.09
2021-11-12T09:40:00Z,0.861,10.88
2021-11-12T11:39:00Z,0.869,10.88
2021-11-12T13:39:00Z,0.956,11.6
2021-11-12T15:40:00Z,0.762,11.75
2021-11-12T17:39:00Z,0.817,11.09
2021-11-12T19:39:00Z,0.877,11.83
2021-11-12T21:40:00Z,0.893,11.87
2021-11-12T23:39:00Z,0.998,13.27
2021-11-13T01:39:00Z,0.973,11.56
2021-11-13T03:40:00Z,0.9,12.62
2021-11-13T05:39:00Z,0.95,12.43
2021-11-13T07:39:00Z,1.143,13.84
2021-11-13T09:40:00Z,0.986,11.81
2021-11-13T11:39:00Z,1.075,13.77
2021-11-13T13:39:00Z,1.023,13.55
2021-11-13T15:40:00Z,0.897,12.17
2021-11-13T17:39:00Z,0.974,13.22
2021-11-13T19:39:00Z,1.221,14.2
2021-11-13T21:40:00Z,1.19,13.4
2021-11-13T23:39:00Z,1.165,13.71
2021-11-14T01:39:00Z,1.117,12.52
2021-11-14T03:40:00Z,0.943,12.92
2021-11-14T05:39:00Z,0.971,12.51
2021-11-14T07:39:00Z,0.994,12.51
2021-11-14T09:40:00Z,0.897,12.1
2021-11-14T11:39:00Z,0.853,12.01
2021-11-14T13:39:00Z,0.785,12.2
2021-11-14T15:40:00Z,0.904,12.17
2021-11-14T17:39:00Z,0.678,10.65
2021-11-14T19:39:00Z,0.819,11.05
2021-11-14T21:40:00Z,0.732,11.5
2021-11-14T23:39:00Z,0.775,10.84
2021-11-15T01:39:00Z,0.677,10.66
2021-11-15T03:40:00Z,0.803,10.95
2021-11-15T05:39:00Z,0.675,10.87
2021-11-15T07:39:00Z,0.675,10.36
2021-11-15T09:40:00Z,0.676,11.39
2021-11-15T11:39:00Z,0.689,11.24
2021-11-15T13:39:00Z,0.609,10.88
2021-11-15T15:40:00Z,0.599,10.7
2021-11-15T17:39:00Z,0.558,11.65
2021-11-15T19:39:00Z,0.544,11.4
2021-11-15T21:40:00Z,0.554,11.96
2021-11-15T23:39:00Z,0.589,12.51
2021-11-16T01:39:00Z,0.534,12.42
2021-11-16T03:40:00Z,0.548,12.32
2021-11-16T05:39:00Z,0.553,10.84
2021-11-16T07:39:00Z,0.561,11.76
2021-11-16T09:40:00Z,0.556,11.36
2021-11-16T11:39:00Z,0.597,12.18
2021-11-16T13:39:00Z,0.553,11.32
2021-11-16T15:40:00Z,0.619,12.12
2021-11-16T17:39:00Z,0.633,11.8
2021-11-16T19:39:00Z,0.606,11.67
2021-11-16T21:40:00Z,0.592,11.69
2021-11-16T23:39:00Z,0.535,10.85
2021-11-17T01:39:00Z,0.645,10.38
2021-11-17T03:40:00Z,0.602,9.35
2021-11-17T05:39:00Z,0.571,10.05
2021-11-17T07:39:00Z,0.513,9.46
2021-11-17T09:40:00Z,0.519,9.96
2021-11-17T11:39:00Z,0.588,10.58
2021-11-17T13:39:00Z,0.534,10.56
2021-11-17T15:40:00Z,0.572,8.68
2021-11-17T17:39:00Z,0.549,8.47
2021-11-17T19:39:00Z,0.541,8.28
2021-11-17T21:40:00Z,0.671,8.05
2021-11-17T23:39:00Z,0.645,8.09
2021-11-18T01:39:00Z,0.633,7.7
2021-11-18T03:40:00Z,0.674,8.4
2021-11-18T05:39:00Z,0.638,7.23
2021-11-18T07:39:00Z,0.704,7.33
2021-11-18T09:40:00Z,0.61,7.81
2021-11-18T11:39:00Z,0.646,8.14
2021-11-18T13:39:00Z,0.719,8.87
2021-11-18T15:40:00Z,0.794,7.46
2021-11-18T17:39:00Z,0.678,7.71
2021-11-18T19:39:00Z,0.636,8.31
2021-11-18T21:40:00Z,0.75,8.44
2021-11-18T23:39:00Z,0.818,7.25
2021-11-19T01:39:00Z,0.713,8.01
2021-11-19T03:40:00Z,0.689,7.93
2021-11-19T05:39:00Z,0.607,9.25
2021-11-19T07:39:00Z,0.612,7.89
2021-11-19T09:40:00Z,0.617,9.15
2021-11-19T11:39:00Z,0.552,9.05
2021-11-19T13:39:00Z,0.654,8.53
2021-11-19T15:40:00Z,0.692,7.72
2021-11-19T17:39:00Z,0.649,9.01
2021-11-19T19:39:00Z,0.684,9.58
2021-11-19T21:40:00Z,0.76,9.29
2021-11-19T23:39:00Z,0.765,10.82
2021-11-20T01:39:00Z,0.801,10.27
2021-11-20T03:40:00Z,0.669,10.31
2021-11-20T05:39:00Z,0.817,10.64
2021-11-20T07:39:00Z,0.732,10.58
2021-11-20T09:40:00Z,0.743,10.86
2021-11-20T11:39:00Z,0.769,10.7
2021-11-20T13:39:00Z,0.878,11.49
2021-11-20T15:40:00Z,0.912,10.9
2021-11-20T17:39:00Z,0.889,10.86
2021-11-20T19:39:00Z,0.933,11.17
2021-11-20T21:40:00Z,0.942,11.52
2021-11-20T23:39:00Z,0.884,11.55
2021-11-21T01:39:00Z,0.93,11.86
2021-11-21T03:40:00Z,0.933,11.79
2021-11-21T05:39:00Z,0.954,12.56
2021-11-21T07:39:00Z,0.989,12.23
2021-11-21T09:40:00Z,0.989,11.62
2021-11-21T11:39:00Z,1.009,11.62
2021-11-21T13:39:00Z,0.962,11.59
2021-11-21T15:40:00Z,0.991,12.02
2021-11-21T17:39:00Z,1.002,11.96
2021-11-21T19:39:00Z,0.841,12.06
2021-11-21T21:40:00Z,0.861,11.6
2021-11-21T23:39:00Z,0.811,11.08
2021-11-22T01:39:00Z,0.809,11.78
2021-11-22T03:40:00Z,0.815,11.92
2021-11-22T05:39:00Z,0.677,11.64
2021-11-22T07:39:00Z,0.855,11.75
2021-11-22T09:40:00Z,0.726,11.23
2021-11-22T11:39:00Z,0.767,11.15
2021-11-22T13:39:00Z,0.739,10.63
2021-11-22T15:40:00Z,0.722,11.55
2021-11-22T17:39:00Z,0.7,11.21
2021-11-22T19:39:00Z,0.656,11.21
2021-11-22T21:40:00Z,0.729,11.29
2021-11-22T23:39:00Z,0.635,11.11
2021-11-23T01:39:00Z,0.636,10.93
2021-11-23T03:40:00Z,0.565,11.29
2021-11-23T05:39:00Z,0.49,10.69
2021-11-23T07:39:00Z,0.627,11.46
2021-11-23T09:40:00Z,0.635,10.16
2021-11-23T11:39:00Z,0.614,9.96
2021-11-23T13:39:00Z,0.746,10.35
2021-11-23T15:40:00Z,0.951,10.05
2021-11-23T17:39:00Z,0.864,9.6
2021-11-23T19:39:00Z,0.975,9.59
2021-11-23T21:40:00Z,0.913,9.3
2021-11-23T23:39:00Z,0.977,9.91
2021-11-24T01:39:00Z,1.087,9.75
2021-11-24T03:40:00Z,0.895,9.85
2021-11-24T05:39:00Z,0.934,9.61
2021-11-24T07:39:00Z,0.923,10.26
2021-11-24T09:40:00Z,1.046,9.79
2021-11-24T11:39:00Z,0.857,10.09
2021-11-24T13:39:00Z,1.084,9.76
2021-11-24T15:40:00Z,1.042,9.77
2021-11-24T17:39:00Z,1.083,9.7
2021-11-24T19:39:00Z,1.099,9.54
2021-11-24T21:40:00Z,1.129,9.94
2021-11-24T23:39:00Z,1.21,9.56
2021-11-25T01:39:00Z,1.266,9.99
2021-11-25T03:40:00Z,1.141,9.85
2021-11-25T05:39:00Z,1.122,9.73
2021-11-25T07:39:00Z,0.988,10.57
2021-11-25T09:40:00Z,1.015,10.3
2021-11-25T11:39:00Z,1.118,10.61
2021-11-25T13:39:00Z,0.993,10.29
2021-11-25T15:40:00Z,0.909,10.65
2021-11-25T17:39:00Z,0.901,10.68
2021-11-25T19:39:00Z,0.935,11.38
2021-11-25T21:40:00Z,0.938,11.57
2021-11-25T23:39:00Z,1.018,11.67
2021-11-26T01:39:00Z,0.963,10.94
2021-11-26T03:40:00Z,0.976,10.96
2021-11-26T05:39:00Z,0.937,11.34
2021-11-26T07:39:00Z,1.139,11.6
2021-11-26T09:40:00Z,0.992,11.42
2021-11-26T11:39:00Z,1.157,12.08
2021-11-26T13:39:00Z,1.079,11.18
2021-11-26T15:40:00Z,0.935,11.97
2021-11-26T17:39:00Z,0.857,11.01
2021-11-26T19:39:00Z,0.846,11.03
2021-11-26T21:40:00Z,0.786,11.37
2021-11-26T23:39:00Z,0.803,12.26
2021-11-27T01:39:00Z,0.801,11.46
2021-11-27T03:40:00Z,0.827,11.72
2021-11-27T05:39:00Z,0.895,11.54
2021-11-27T07:39:00Z,0.864,11.88
2021-11-27T09:40:00Z,0.713,11.45
2021-11-27T11:39:00Z,0.778,11.59
2021-11-27T13:39:00Z,0.845,12.02
2021-11-27T15:40:00Z,0.671,11
2021-11-27T17:39:00Z,0.721,12.12
2021-11-27T19:39:00Z,0.706,12.03
2021-11-27T21:40:00Z,0.665,12.26
2021-11-27T23:39:00Z,0.729,12.28
2021-11-28T01:39:00Z,0.708,12.49
2021-11-28T03:40:00Z,0.939,13.04
2021-11-28T05:39:00Z,0.633,12.7
2021-11-28T07:39:00Z,0.826,13.66
2021-11-28T09:40:00Z,0.954,14.18
2021-11-28T11:39:00Z,0.915,13.02
2021-11-28T13:39:00Z,0.867,13.05
2021-11-28T15:40:00Z,0.901,13.02
2021-11-28T17:39:00Z,0.858,13.85
2021-11-28T19:39:00Z,1.042,13.22
2021-11-28T21:40:00Z,1.152,13.47
2021-11-28T23:39:00Z,1.177,13.67
2021-11-29T01:39:00Z,1.247,13.1
2021-11-29T03:40:00Z,1.12,13.07
2021-11-29T05:39:00Z,1.23,13.24
2021-11-29T07:39:00Z,1.352,12.64
2021-11-29T09:40:00Z,1.266,13.21
2021-11-29T11:39:00Z,1.297,12.64
2021-11-29T13:39:00Z,1.209,12.99
2021-11-29T15:40:00Z,1.046,11.8
2021-11-29T17:39:00Z,1.003,12.02
2021-11-29T19:39:00Z,1.166,12.78
2021-11-29T21:40:00Z,1.298,12.34
2021-11-29T23:39:00Z,1.001,12.65
2021-11-30T01:39:00Z,0.923,12.75
2021-11-30T03:40:00Z,0.978,12.87
2021-11-30T05:39:00Z,1.255,12.89
2021-11-30T07:39:00Z,0.98,12.75
2021-11-30T09:40:00Z,1.088,12.68
2021-11-30T11:39:00Z,1.19,12.63
2021-11-30T13:39:00Z,1.132,12.7
2021-11-30T15:40:00Z,1.146,11.95
2021-11-30T17:39:00Z,1.266,12.46
2021-11-30T19:39:00Z,1.317,11.71
2021-11-30T21:40:00Z,1.421,12.32
2021-11-30T23:39:00Z,1.595,12.28
2021-12-01T01:39:00Z,1.435,12.72
2021-12-01T03:40:00Z,1.464,11.8
2021-12-01T05:39:00Z,1.336,12.9
2021-12-01T07:39:00Z,1.368,12.17
2021-12-01T09:40:00Z,1.102,12.16
2021-12-01T11:39:00Z,1.39,12.41
2021-12-01T13:39:00Z,1.235,13.24
2021-12-01T15:40:00Z,1.093,12.59
2021-12-01T17:39:00Z,1.463,12.75
2021-12-01T19:39:00Z,1.27,12.47
2021-12-01T21:40:00Z,1.296,12.76
2021-12-01T23:39:00Z,1.253,12.58
2021-12-02T01:39:00Z,1.327,12.62
2021-12-02T03:40:00Z,1.335,12.64
2021-12-02T05:39:00Z,1.185,11.84
2021-12-02T07:39:00Z,1.367,12.5
2021-12-02T09:40:00Z,1.219,12.69
2021-12-02T11:39:00Z,1.329,12.32
2021-12-02T13:39:00Z,1.185,12.57
2021-12-02T15:40:00Z,1.355,12.46
2021-12-02T17:39:00Z,1.539,12.58
2021-12-02T19:39:00Z,1.425,12.14
2021-12-02T21:40:00Z,1.532,12.34
2021-12-02T23:39:00Z,1.43,12.47
2021-12-03T01:39:00Z,1.397,12.25
2021-12-03T03:40:00Z,1.052,12.03
2021-12-03T05:39:00Z,1.092,12.1
2021-12-03T07:39:00Z,1.007,11.65
2021-12-03T09:40:00Z,0.821,10.79
2021-12-03T11:39:00Z,1.021,11.72
2021-12-03T13:39:00Z,0.794,11
2021-12-03T15:40:00Z,1.126,12.86
2021-12-03T17:39:00Z,1.076,12.23
2021-12-03T19:39:00Z,1.138,12.93
2021-12-03T21:40:00Z,0.995,12.09
2021-12-03T23:39:00Z,1.144,13.12
2021-12-04T01:39:00Z,1.162,13.13
2021-12-04T03:40:00Z,1.015,12.99
2021-12-04T05:39:00Z,1.147,12.71
2021-12-04T07:39:00Z,1.247,13.32
2021-12-04T09:40:00Z,1.166,13.6
2021-12-04T11:39:00Z,0.913,12.91
2021-12-04T13:39:00Z,1.26,13.35
2021-12-04T15:40:00Z,1.131,12.78
2021-12-04T17:39:00Z,1.271,12.77
2021-12-04T19:39:00Z,1.112,12.71
2021-12-04T21:40:00Z,1.189,12.48
2021-12-04T23:39:00Z,1.115,12.66
2021-12-05T01:39:00Z,1.116,12.6
2021-12-05T03:40:00Z,1.098,13.18
2021-12-05T05:39:00Z,1.379,13.19
2021-12-05T07:39:00Z,1.267,13.78
2021-12-05T09:40:00Z,1.295,13.24
2021-12-05T11:39:00Z,1.337,13.6
2021-12-05T13:39:00Z,1.425,13.23
2021-12-05T15:40:00Z,1.365,13.67
2021-12-05T17:39:00Z,1.757,13.74
2021-12-05T19:39:00Z,1.219,13.19
2021-12-05T21:40:00Z,1.612,13.39
2021-12-05T23:39:00Z,1.257,13.1
2021-12-06T01:39:00Z,1.078,12.89
2021-12-06T03:40:00Z,1.16,13.05
2021-12-06T05:39:00Z,1.275,12.59
2021-12-06T07:39:00Z,1.245,13.03
2021-12-06T09:40:00Z,1.339,13.28
2021-12-06T11:39:00Z,1.407,13.45
2021-12-06T13:39:00Z,1.167,12.32
2021-12-06T15:40:00Z,1.11,12.78
2021-12-06T17:39:00Z,1.286,13.12
2021-12-06T19:39:00Z,1.004,12.93
2021-12-06T21:40:00Z,0.846,12
2021-12-06T23:39:00Z,1.019,12.57
2021-12-07T01:39:00Z,0.945,12.4
2021-12-07T03:40:00Z,0.937,12.5
2021-12-07T05:39:00Z,0.934,12.27
2021-12-07T07:39:00Z,0.947,12.16
2021-12-07T09:40:00Z,0.863,12.07
2021-12-07T11:39:00Z,0.868,11.67
2021-12-07T13:39:00Z,1.004,12.29
2021-12-07T15:40:00Z,0.834,11.91
2021-12-07T17:39:00Z,1.049,12.21
2021-12-07T19:39:00Z,0.95,12.2
2021-12-07T21:40:00Z,0.934,11.65
2021-12-07T23:39:00Z,0.809,11.12
2021-12-08T01:39:00Z,0.826,11.61
2021-12-08T03:40:00Z,0.825,11.4
2021-12-08T05:39:00Z,0.848,11.59
2021-12-08T07:39:00Z,0.795,10.28
2021-12-08T09:40:00Z,0.725,11.2
2021-12-08T11:39:00Z,0.823,10.58
2021-12-08T13:39:00Z,0.769,10.44
2021-12-08T15:40:00Z,0.804,11.03
2021-12-08T17:39:00Z,0.739,11.15
2021-12-08T19:39:00Z,0.695,11.26
2021-12-08T21:40:00Z,0.693,11.96
2021-12-08T23:39:00Z,0.721,11.05
2021-12-09T01:39:00Z,0.624,10.95
2021-12-09T03:40:00Z,0.661,11.09
2021-12-09T05:39:00Z,0.642,10.48
2021-12-09T07:39:00Z,0.595,11.68
2021-12-09T09:40:00Z,0.614,12.39
2021-12-09T11:39:00Z,0.764,12.32
2021-12-09T13:39:00Z,0.624,10.82
2021-12-09T15:40:00Z,0.663,12.1
2021-12-09T17:39:00Z,0.662,11.13
2021-12-09T19:39:00Z,0.688,11.51
2021-12-09T21:40:00Z,0.626,12.01
2021-12-09T23:39:00Z,0.647,12.22
2021-12-10T01:39:00Z,0.693,12.66
2021-12-10T03:40:00Z,0.628,12.47
2021-12-10T05:39:00Z,0.747,13.53
2021-12-10T07:39:00Z,0.552,12.51
2021-12-10T09:40:00Z,0.63,12.84
2021-12-10T11:39:00Z,0.642,13.11
2021-12-10T13:39:00Z,0.684,13.55
2021-12-10T15:40:00Z,0.645,12.88
2021-12-10T17:39:00Z,0.767,13.3
2021-12-10T19:39:00Z,0.573,11.25
2021-12-10T21:40:00Z,0.754,12.19
2021-12-10T23:39:00Z,0.691,12.76
2021-12-11T01:39:00Z,0.827,12.64
2021-12-11T03:40:00Z,0.797,12.91
2021-12-11T05:39:00Z,0.827,12.86
2021-12-11T07:39:00Z,0.84,13.01
2021-12-11T09:40:00Z,0.861,12.55
2021-12-11T11:39:00Z,0.735,12.68
2021-12-11T13:39:00Z,0.809,12.59
2021-12-11T15:40:00Z,0.855,12.23
2021-12-11T17:39:00Z,0.657,11
2021-12-11T19:39:00Z,0.635,10.55
2021-12-11T21:40:00Z,0.77,12.44
2021-12-11T23:39:00Z,0.822,12.29
2021-12-12T01:39:00Z,0.714,11.92
2021-12-12T03:40:00Z,0.726,11.68
2021-12-12T05:39:00Z,0.944,12.08
2021-12-12T07:39:00Z,0.873,11.64
2021-12-12T09:40:00Z,0.757,11.55
2021-12-12T11:39:00Z,0.775,11.32
2021-12-12T13:39:00Z,0.797,11.58
2021-12-12T15:40:00Z,0.825,11.61
2021-12-12T17:39:00Z,0.738,11.43
2021-12-12T19:39:00Z,0.811,11.41
2021-12-12T21:40:00Z,0.901,10.94
2021-12-12T23:39:00Z,0.764,11.17
2021-12-13T01:39:00Z,0.606,11.21
2021-12-13T03:40:00Z,0.784,10.93
2021-12-13T05:39:00Z,0.653,11.02
2021-12-13T07:39:00Z,0.85,11.12
2021-12-13T09:40:00Z,0.744,11.38
2021-12-13T11:39:00Z,0.672,10.34
2021-12-13T13:39:00Z,0.706,10.82
2021-12-13T15:40:00Z,0.611,10.74
2021-12-13T17:39:00Z,0.689,10.81
2021-12-13T19:39:00Z,0.719,11.7
2021-12-13T21:40:00Z,0.72,11.24
2021-12-13T23:39:00Z,0.738,11.02
2021-12-14T01:39:00Z,0.718,11.08
2021-12-14T03:40:00Z,0.722,11.34
2021-12-14T05:39:00Z,0.682,11.16
2021-12-14T07:39:00Z,0.689,12.21
2021-12-14T09:40:00Z,0.743,11.53
2021-12-14T11:39:00Z,0.706,12.07
2021-12-14T13:39:00Z,0.75,12.08
2021-12-14T15:40:00Z,0.755,11.97
2021-12-14T17:39:00Z,0.805,12.48
2021-12-14T19:39:00Z,0.775,12.36
2021-12-14T21:40:00Z,0.84,12.22
2021-12-14T23:39:00Z,0.887,12.09
2021-12-15T01:39:00Z,0.703,12.86
2021-12-15T03:40:00Z,0.751,12.07
2021-12-15T05:39:00Z,0.882,11.85
2021-12-15T07:39:00Z,0.861,13.49
2021-12-15T09:40:00Z,0.814,12.43
2021-12-15T11:39:00Z,0.88,12.33
2021-12-15T13:39:00Z,0.791,12.8
2021-12-15T15:40:00Z,0.865,12.1
2021-12-15T17:39:00Z,0.896,12.48
2021-12-15T19:39:00Z,0.856,12.04
2021-12-15T21:40:00Z,0.937,12.53
2021-12-15T23:39:00Z,0.995,12.61
2021-12-16T01:39:00Z,0.92,12.4
2021-12-16T03:40:00Z,0.903,13.11
2021-12-16T05:39:00Z,0.918,13.56
2021-12-16T07:39:00Z,0.865,12.31
2021-12-16T09:40:00Z,1.051,13.34
2021-12-16T11:39:00Z,1.043,13.7
2021-12-16T13:39:00Z,0.909,12.42
2021-12-16T15:40:00Z,1.004,13.19
2021-12-16T17:39:00Z,0.922,12.18
2021-12-16T19:39:00Z,0.913,12.72
2021-12-16T21:40:00Z,1.012,13.26
2021-12-16T23:39:00Z,1.043,12.44
2021-12-17T01:39:00Z,1.198,12.88
2021-12-17T03:40:00Z,1.054,12.25
2021-12-17T05:39:00Z,1.204,12.06
2021-12-17T07:39:00Z,1.248,11.76
2021-12-17T09:40:00Z,1.22,12.01
2021-12-17T11:39:00Z,1.239,12.54
2021-12-17T13:39:00Z,1.225,12.61
2021-12-17T15:40:00Z,1.137,11.45
2021-12-17T17:39:00Z,0.934,11.62
2021-12-17T19:39:00Z,1.088,12.11
2021-12-17T21:40:00Z,1.234,13.02
2021-12-17T23:39:00Z,1.342,12.69
2021-12-18T01:39:00Z,1.197,12.57
2021-12-18T03:40:00Z,1.187,12.9
2021-12-18T05:39:00Z,1.105,12.73
2021-12-18T07:39:00Z,1.304,12.56
2021-12-18T09:40:00Z,1.09,12.91
2021-12-18T11:39:00Z,1.218,12.33
2021-12-18T13:39:00Z,1.421,12.72
2021-12-18T15:40:00Z,1.396,12.17
2021-12-18T17:39:00Z,1.265,12.62
2021-12-18T19:39:00Z,1.345,13.15
2021-12-18T21:40:00Z,1.127,12.51
2021-12-18T23:39:00Z,1.208,12.5
2021-12-19T01:39:00Z,1.49,13.07
2021-12-19T03:40:00Z,1.238,12.81
2021-12-19T05:39:00Z,1.159,12.73
2021-12-19T07:39:00Z,1.376,12.44
2021-12-19T09:40:00Z,1.261,12.35
2021-12-19T11:39:00Z,1.399,12.32
2021-12-19T13:39:00Z,1.587,12.15
2021-12-19T15:40:00Z,1.082,11.99
2021-12-19T17:39:00Z,0.906,10.72
2021-12-19T19:39:00Z,1.053,11.59
2021-12-19T21:40:00Z,1.003,10.61
2021-12-19T23:39:00Z,0.956,10.91
2021-12-20T01:39:00Z,0.745,10.72
2021-12-20T03:40:00Z,0.716,10.92
2021-12-20T05:39:00Z,0.783,11.5
2021-12-20T07:39:00Z,0.734,11.19
2021-12-20T09:40:00Z,0.745,10.03
2021-12-20T11:39:00Z,0.805,11.06
2021-12-20T13:39:00Z,0.822,10.72
2021-12-20T15:40:00Z,0.792,11
2021-12-20T17:39:00Z,0.727,11.12
2021-12-20T19:39:00Z,0.693,11.31
2021-12-20T21:40:00Z,0.694,10.98
2021-12-20T23:39:00Z,0.631,10.56
2021-12-21T01:39:00Z,0.579,10.06
2021-12-21T03:40:00Z,0.605,10.42
2021-12-21T05:39:00Z,0.542,10.53
2021-12-21T07:39:00Z,0.561,10.15
2021-12-21T09:40:00Z,0.558,10.6
2021-12-21T11:39:00Z,0.631,11.08
2021-12-21T13:39:00Z,0.59,9.89
2021-12-21T15:40:00Z,0.651,10.04
2021-12-21T17:39:00Z,0.695,11.03
2021-12-21T19:39:00Z,0.631,10.19
2021-12-21T21:40:00Z,0.575,10.41
2021-12-21T23:39:00Z,0.63,10.61
2021-12-22T01:39:00Z,0.595,10.14
2021-12-22T03:40:00Z,0.57,10.34
2021-12-22T05:39:00Z,0.508,11
2021-12-22T07:39:00Z,0.52,11.25
2021-12-22T09:40:00Z,0.597,11.92
2021-12-22T11:39:00Z,0.581,11.24
2021-12-22T13:39:00Z,0.704,11.98
2021-12-22T15:40:00Z,0.82,11.05
2021-12-22T17:39:00Z,0.818,10.99
2021-12-22T19:39:00Z,1.1,10.91
2021-12-22T21:40:00Z,1.119,10.85
2021-12-22T23:39:00Z,1.279,10.83
2021-12-23T01:39:00Z,1.439,11.43
2021-12-23T03:40:00Z,1.555,10.72
2021-12-23T05:39:00Z,1.598,11.67
2021-12-23T07:39:00Z,1.476,12.05
2021-12-23T09:40:00Z,1.699,12.23
